report_date,prediction_id,fingerprint,published_at,published_at_local,published_date_local,telegram_sent,match_key,sport_key,league_name,home_team,away_team,commence_time_utc,commence_time_local,family,selection,selection_key,team_side,point,odds,stake_amount,status,result,is_hit,pnl,roi_pct,final_score,final_home_goals,final_away_goals,settled_at,settlement_source,settlement_note,settlement_result_orientation,settlement_attempt_at,settlement_attempt_reason,settlement_grade_issue,settlement_match_failure,settlement_match_threshold,settlement_best_score,settlement_best_source,settlement_best_status,settlement_best_event,settlement_best_scoreline,settlement_matched_via,settlement_manual_note,model_probability_pct,adjusted_probability_pct,market_probability_pct,edge_pct,ev_pct,confidence,books_count,sources_count,model_mode,publication_score,expected_home,expected_away,total_xg,selected_bookmaker,selected_source,context_source,context_sources,context_confidence,context_mode,market_movement,best_vs_consensus_edge_pct,consensus_dispersion_pct,match_tier,quality_status,quality_score,quality_reasons
2026-04-09,soccer|cerro porteno|sporting cristal|2026-04-09|totals|Больше|2.5|2026-04-09T02:00:00+00:00,soccer|cerro porteno|sporting cristal|2026-04-09|totals|Больше|2.5|2026-04-09T02:00:00+00:00,2026-04-08T22:10:51.742669+00:00,2026-04-09T01:10:51.742669+03:00,2026-04-09,True,soccer|cerro porteno|sporting cristal|2026-04-09,soccer,International Clubs - Copa Libertadores,Sporting Cristal,Cerro Porteno,2026-04-09T02:00:00+00:00,2026-04-09T05:00:00+03:00,totals,Больше,over,,2.5,2.32,60.0,lost,lost,False,-60.0,-100.0,1:0,1.0,0.0,2026-04-09T16:15:44.977821+00:00,manual_override,Sporting Cristal 1:0 Cerro Porteno,,,,,,,,,,,,,,78.12,57.51,41.15,16.366,33.434,71.0,2,1,xg_total,79.089,2.926,1.21,4.136,Unibet,odds_api_io,ensemble,,64.2,team_form,flat,1.594,1.341,mid,,,
2026-04-18,soccer|dynamo dresden|vfl bochum|2026-04-18|totals|over||2.5|2026-04-18T11:00:00+00:00,soccer|dynamo dresden|vfl bochum|2026-04-18|totals|over||2.5|2026-04-18T11:00:00+00:00,2026-04-18T09:37:55.281262+00:00,2026-04-18T12:37:55.281262+03:00,2026-04-18,True,soccer|dynamo dresden|vfl bochum|2026-04-18,soccer,Germany - 2. Bundesliga,Dynamo Dresden,VfL Bochum,2026-04-18T11:00:00+00:00,2026-04-18T14:00:00+03:00,totals,Больше,over,,2.5,1.65,18.0,lost,lost,False,-18.0,-100.0,2:0,2.0,0.0,2026-04-19T06:50:47.175317+00:00,sstats,Dynamo Dresden 2:0 VfL Bochum,direct,2026-04-19T06:50:47.175317+00:00,settled,,,,106.0,sstats,Finished,Dynamo Dresden vs VfL Bochum,2:0,,,73.75,64.36,57.03,7.326,6.186,69.77,2,1,xg_total,36.396,2.258,1.582,3.84,Bet365,odds_api_io,ensemble,,66.0,team_form,insufficient_history,0.905,1.122,mid,passed_quality,82.973,
2026-04-18,soccer|trelleborgs ff|tvaakers if|2026-04-18|totals|under||3|2026-04-18T11:00:00+00:00,soccer|trelleborgs ff|tvaakers if|2026-04-18|totals|under||3|2026-04-18T11:00:00+00:00,2026-04-18T10:20:39.507243+00:00,2026-04-18T13:20:39.507243+03:00,2026-04-18,True,soccer|trelleborgs ff|tvaakers if|2026-04-18,soccer,"Sweden - Ettan, Relegation/Promotion",Trelleborgs FF,Tvaakers IF,2026-04-18T11:00:00+00:00,2026-04-18T14:00:00+03:00,totals,Меньше,under,,3.0,2.0,19.0,lost,lost,False,-19.0,-100.0,4:1,4.0,1.0,2026-04-19T06:50:47.175317+00:00,sstats,Trelleborgs FF 4:1 Tvaakers IF,direct,2026-04-19T06:50:47.175317+00:00,settled,,,,110.48,sstats,Finished,trelleborgs FF vs Tvååker,4:1,,,84.2,55.02,47.37,7.652,10.04,62.25,1,1,xg_total,35.852,0.536,1.546,2.082,Bet365,odds_api_io,sstats_form,,64.2,team_form,low_sample,0.0,0.0,mid,passed_quality,74.576,
2026-04-18,soccer|1 saarbrucken|tsv 1860 munich|2026-04-18|totals|over||2.5|2026-04-18T12:00:00+00:00,soccer|1 saarbrucken|tsv 1860 munich|2026-04-18|totals|over||2.5|2026-04-18T12:00:00+00:00,2026-04-18T11:56:59.050813+00:00,2026-04-18T14:56:59.050813+03:00,2026-04-18,True,soccer|1 saarbrucken|tsv 1860 munich|2026-04-18,soccer,Germany - 3. Liga,1. FC Saarbrucken,TSV 1860 Munich,2026-04-18T12:00:00+00:00,2026-04-18T15:00:00+03:00,totals,Больше,over,,2.5,1.65,20.0,lost,lost,False,-20.0,-100.0,0:0,0.0,0.0,2026-04-19T06:50:47.175317+00:00,sstats,1. FC Saarbrucken 0:0 TSV 1860 Munich,direct,2026-04-19T06:50:47.175317+00:00,settled,,,,116.35,sstats,Finished,FC Saarbrücken vs TSV 1860 München,0:0,,,73.93,64.9,57.9,6.993,7.081,69.26,2,1,xg_total,36.494,1.471,2.03,3.501,Bet365,odds_api_io,ensemble,,65.0,ensemble,insufficient_history,3.151,3.91,mid,passed_quality,77.53,
2026-04-18,soccer|aalesunds|bodoe glimt|2026-04-18|totals|under||2.5|2026-04-18T12:00:00+00:00,soccer|aalesunds|bodoe glimt|2026-04-18|totals|under||2.5|2026-04-18T12:00:00+00:00,2026-04-18T11:33:40.455389+00:00,2026-04-18T14:33:40.455389+03:00,2026-04-18,True,soccer|aalesunds|bodoe glimt|2026-04-18,soccer,Norway - Eliteserien,Bodoe/Glimt,Aalesunds FK,2026-04-18T12:00:00+00:00,2026-04-18T15:00:00+03:00,totals,Меньше,under,,2.5,4.2,28.0,lost,lost,False,-28.0,-100.0,3:0,3.0,0.0,2026-04-19T06:50:47.175317+00:00,sstats,Bodoe/Glimt 3:0 Aalesunds FK,direct,2026-04-19T06:50:47.175317+00:00,settled,,,,118.24,sstats,Finished,Bodo/Glimt vs Aalesund,3:0,,,58.96,39.66,23.87,15.787,66.565,72.95,2,1,xg_total,117.699,1.479,0.902,2.381,Bet365,odds_api_io,espn,,69.0,,insufficient_history,7.356,3.588,mid,passed_quality_emergency,100.0,"[""quality_emergency_publish""]"
2026-04-18,soccer|if brommapojkarna|mjallby aif|2026-04-18|totals|under||2.5|2026-04-18T13:00:00+00:00,soccer|if brommapojkarna|mjallby aif|2026-04-18|totals|under||2.5|2026-04-18T13:00:00+00:00,2026-04-18T12:11:31.726839+00:00,2026-04-18T15:11:31.726839+03:00,2026-04-18,True,soccer|if brommapojkarna|mjallby aif|2026-04-18,soccer,Sweden - Allsvenskan,Mjallby AIF,IF Brommapojkarna,2026-04-18T13:00:00+00:00,2026-04-18T16:00:00+03:00,totals,Меньше,under,,2.5,2.14,28.0,pending,pending,,,,,,,,,,,2026-04-19T14:18:27.691690+00:00,no_match,,no_positive_candidate,70.0,,,,,,,,72.27,56.41,44.49,11.915,20.713,67.28,2,1,xg_total,57.79,1.439,0.922,2.361,Unibet,odds_api_io,ensemble,,57.83,bzzoiro_prediction,insufficient_history,2.246,2.052,mid,passed_quality,100.0,
2026-04-18,soccer|apo levadiakos|ofi crete|2026-04-18|totals|over||2.5|2026-04-18T15:00:00+00:00,soccer|apo levadiakos|ofi crete|2026-04-18|totals|over||2.5|2026-04-18T15:00:00+00:00,2026-04-18T14:09:28.632324+00:00,2026-04-18T17:09:28.632324+03:00,2026-04-18,True,soccer|apo levadiakos|ofi crete|2026-04-18,soccer,Greece - Super League,OFI Crete,APO Levadiakos FC,2026-04-18T15:00:00+00:00,2026-04-18T18:00:00+03:00,totals,Больше,over,,2.5,2.025,24.0,pending,pending,,,,,,,,,,,2026-04-19T14:18:27.691690+00:00,no_match,,no_positive_candidate,70.0,,,,,,,,66.18,56.25,48.76,7.483,13.898,67.44,2,1,xg_total,46.423,1.78,1.478,3.258,Bet365,odds_api_io,ensemble,,60.55,team_form,insufficient_history,5.799,5.866,mid,passed_quality,86.313,
2026-04-18,soccer|ad os limianos|vianense|2026-04-18|totals|over||2.5|2026-04-18T15:00:00+00:00,soccer|ad os limianos|vianense|2026-04-18|totals|over||2.5|2026-04-18T15:00:00+00:00,2026-04-18T14:09:28.632225+00:00,2026-04-18T17:09:28.632225+03:00,2026-04-18,True,soccer|ad os limianos|vianense|2026-04-18,soccer,Portugal - Campeonato de Portugal,SC Vianense,AD Os Limianos,2026-04-18T15:00:00+00:00,2026-04-18T18:00:00+03:00,totals,Больше,over,,2.5,2.0,24.0,pending,pending,,,,,,,,,,,2026-04-19T14:18:27.691690+00:00,no_match,,below_threshold,70.0,58.3,sstats,Finished,Valentine vs Adamstown Rosebuds,0:3,,,68.36,56.94,47.93,9.005,13.872,70.47,2,1,xg_total,46.681,2.217,1.303,3.52,Bet365,odds_api_io,ensemble,,66.75,team_form,insufficient_history,3.114,3.191,mid,passed_quality,89.001,
2026-04-18,soccer|montreal|new york red bulls|2026-04-18|totals|under||3|2026-04-18T18:30:00+00:00,soccer|montreal|new york red bulls|2026-04-18|totals|under||3|2026-04-18T18:30:00+00:00,2026-04-18T17:59:28.664356+00:00,2026-04-18T20:59:28.664356+03:00,2026-04-18,True,soccer|montreal|new york red bulls|2026-04-18,soccer,USA - MLS,CF Montreal,New York Red Bulls,2026-04-18T18:30:00+00:00,2026-04-18T21:30:00+03:00,totals,Меньше,under,,3.0,1.975,26.0,pending,pending,,,,,,,,,,,2026-04-19T14:18:27.691690+00:00,no_match,,no_positive_candidate,70.0,,,,,,,,71.89,59.2,49.75,9.45,16.914,66.72,2,1,xg_total,51.649,1.423,1.301,2.724,Bet365,odds_api_io,ensemble,,57.83,bzzoiro_prediction,insufficient_history,4.156,4.312,mid,passed_quality,96.579,
2026-04-19,soccer|ce carroi|rangers|2026-04-19|totals|under||2.5|2026-04-19T09:00:00+00:00,soccer|ce carroi|rangers|2026-04-19|totals|under||2.5|2026-04-19T09:00:00+00:00,2026-04-19T07:00:30.364554+00:00,2026-04-19T10:00:30.364554+03:00,2026-04-19,True,soccer|ce carroi|rangers|2026-04-19,soccer,Andorra - Primera Divisio,CE Carroi,FC Rangers,2026-04-19T09:00:00+00:00,2026-04-19T12:00:00+03:00,totals,Меньше,under,,2.5,2.625,24.0,pending,pending,,,,,,,,,,,2026-04-19T14:18:27.691690+00:00,no_match,,below_threshold,70.0,55.93,sstats,Finished,Concarneau vs Rouen,0:0,,,63.85,48.37,36.33,12.033,26.962,69.55,2,1,xg_total,65.094,1.13,1.07,2.2,Bet365,odds_api_io,ensemble,,63.05,ensemble,insufficient_history,3.485,2.721,mid,passed_quality,100.0,
2026-04-19,soccer|gabala|sumqayit|2026-04-19|totals|over||2.5|2026-04-19T14:00:00+00:00,soccer|gabala|sumqayit|2026-04-19|totals|over||2.5|2026-04-19T14:00:00+00:00,2026-04-19T13:52:53.970433+00:00,2026-04-19T16:52:53.970433+03:00,2026-04-19,True,soccer|gabala|sumqayit|2026-04-19,soccer,Azerbaijan - Premier League,Sumqayit FK,Gabala FK,2026-04-19T14:00:00+00:00,2026-04-19T17:00:00+03:00,totals,Больше,over,,2.5,2.35,16.0,pending,pending,,,,,,,,,,,,,,,,,,,,,,,71.78,48.26,41.54,6.721,13.41,67.92,2,1,xg_total,46.336,1.874,1.845,3.719,Bet365,odds_api_io,sstats_form,,64.2,team_form,insufficient_history,5.296,4.617,mid,passed_quality,90.778,
